,params,precisions,recalls,f1_scores,accuracy,coef_s,aucs
546,"[0.21000000000000002, 'l1', 'saga', 'ovr', 50, 1, 60]",0.127906977,0.38372093,0.191860465,0.809065934,coefs,0.659968596
547,"[0.21000000000000002, 'l1', 'saga', 'ovr', 50, 1, 70]",0.127906977,0.38372093,0.191860465,0.809065934,coefs,0.659968596
548,"[0.21000000000000002, 'l1', 'saga', 'ovr', 50, 1, 80]",0.127906977,0.38372093,0.191860465,0.809065934,coefs,0.659968596
549,"[0.21000000000000002, 'l1', 'saga', 'ovr', 50, 1, 90]",0.127906977,0.38372093,0.191860465,0.809065934,coefs,0.659968596
550,"[0.21000000000000002, 'l1', 'saga', 'ovr', 50, -1, 0]",0.127906977,0.38372093,0.191860465,0.809065934,coefs,0.659968596
551,"[0.21000000000000002, 'l1', 'saga', 'ovr', 50, -1, 10]",0.127906977,0.38372093,0.191860465,0.809065934,coefs,0.659968596
552,"[0.21000000000000002, 'l1', 'saga', 'ovr', 50, -1, 20]",0.127906977,0.38372093,0.191860465,0.809065934,coefs,0.659968596
553,"[0.21000000000000002, 'l1', 'saga', 'ovr', 50, -1, 30]",0.127906977,0.38372093,0.191860465,0.809065934,coefs,0.659968596
554,"[0.21000000000000002, 'l1', 'saga', 'ovr', 50, -1, 40]",0.127906977,0.38372093,0.191860465,0.809065934,coefs,0.659968596
555,"[0.21000000000000002, 'l1', 'saga', 'ovr', 50, -1, 50]",0.127906977,0.38372093,0.191860465,0.809065934,coefs,0.659968596
556,"[0.21000000000000002, 'l1', 'saga', 'ovr', 50, -1, 60]",0.127906977,0.38372093,0.191860465,0.809065934,coefs,0.659968596
557,"[0.21000000000000002, 'l1', 'saga', 'ovr', 50, -1, 70]",0.127906977,0.38372093,0.191860465,0.809065934,coefs,0.659968596
558,"[0.21000000000000002, 'l1', 'saga', 'ovr', 50, -1, 80]",0.127906977,0.38372093,0.191860465,0.809065934,coefs,0.659968596
559,"[0.21000000000000002, 'l1', 'saga', 'ovr', 50, -1, 90]",0.127906977,0.38372093,0.191860465,0.809065934,coefs,0.659968596
666,"[0.26, 'l1', 'saga', 'ovr', 50, 1, 60]",0.127906977,0.38372093,0.191860465,0.809065934,coefs,0.659968596
667,"[0.26, 'l1', 'saga', 'ovr', 50, 1, 70]",0.127906977,0.38372093,0.191860465,0.809065934,coefs,0.659968596
676,"[0.26, 'l1', 'saga', 'ovr', 50, -1, 60]",0.127906977,0.38372093,0.191860465,0.809065934,coefs,0.659968596
677,"[0.26, 'l1', 'saga', 'ovr', 50, -1, 70]",0.127906977,0.38372093,0.191860465,0.809065934,coefs,0.659968596
320,"[0.11, 'l1', 'saga', 'ovr', 100, 1, 0]",0.137339056,0.372093023,0.200626959,0.824862637,coefs,0.659968596
321,"[0.11, 'l1', 'saga', 'ovr', 100, 1, 10]",0.137339056,0.372093023,0.200626959,0.824862637,coefs,0.659968596
322,"[0.11, 'l1', 'saga', 'ovr', 100, 1, 20]",0.137339056,0.372093023,0.200626959,0.824862637,coefs,0.659968596
323,"[0.11, 'l1', 'saga', 'ovr', 100, 1, 30]",0.137339056,0.372093023,0.200626959,0.824862637,coefs,0.659968596
324,"[0.11, 'l1', 'saga', 'ovr', 100, 1, 40]",0.137339056,0.372093023,0.200626959,0.824862637,coefs,0.659968596
325,"[0.11, 'l1', 'saga', 'ovr', 100, 1, 50]",0.137339056,0.372093023,0.200626959,0.824862637,coefs,0.659968596
326,"[0.11, 'l1', 'saga', 'ovr', 100, 1, 60]",0.137339056,0.372093023,0.200626959,0.824862637,coefs,0.659968596
327,"[0.11, 'l1', 'saga', 'ovr', 100, 1, 70]",0.137339056,0.372093023,0.200626959,0.824862637,coefs,0.659968596
328,"[0.11, 'l1', 'saga', 'ovr', 100, 1, 80]",0.137339056,0.372093023,0.200626959,0.824862637,coefs,0.659968596
329,"[0.11, 'l1', 'saga', 'ovr', 100, 1, 90]",0.137339056,0.372093023,0.200626959,0.824862637,coefs,0.659968596
330,"[0.11, 'l1', 'saga', 'ovr', 100, -1, 0]",0.137339056,0.372093023,0.200626959,0.824862637,coefs,0.659968596
331,"[0.11, 'l1', 'saga', 'ovr', 100, -1, 10]",0.137339056,0.372093023,0.200626959,0.824862637,coefs,0.659968596
332,"[0.11, 'l1', 'saga', 'ovr', 100, -1, 20]",0.137339056,0.372093023,0.200626959,0.824862637,coefs,0.659968596
333,"[0.11, 'l1', 'saga', 'ovr', 100, -1, 30]",0.137339056,0.372093023,0.200626959,0.824862637,coefs,0.659968596
334,"[0.11, 'l1', 'saga', 'ovr', 100, -1, 40]",0.137339056,0.372093023,0.200626959,0.824862637,coefs,0.659968596
335,"[0.11, 'l1', 'saga', 'ovr', 100, -1, 50]",0.137339056,0.372093023,0.200626959,0.824862637,coefs,0.659968596
336,"[0.11, 'l1', 'saga', 'ovr', 100, -1, 60]",0.137339056,0.372093023,0.200626959,0.824862637,coefs,0.659968596
337,"[0.11, 'l1', 'saga', 'ovr', 100, -1, 70]",0.137339056,0.372093023,0.200626959,0.824862637,coefs,0.659968596
338,"[0.11, 'l1', 'saga', 'ovr', 100, -1, 80]",0.137339056,0.372093023,0.200626959,0.824862637,coefs,0.659968596
339,"[0.11, 'l1', 'saga', 'ovr', 100, -1, 90]",0.137339056,0.372093023,0.200626959,0.824862637,coefs,0.659968596
204,"[0.060000000000000005, 'l1', 'saga', 'ovr', 100, 1, 40]",0.132231405,0.372093023,0.195121951,0.818681319,coefs,0.659968596
207,"[0.060000000000000005, 'l1', 'saga', 'ovr', 100, 1, 70]",0.132231405,0.372093023,0.195121951,0.818681319,coefs,0.659968596
209,"[0.060000000000000005, 'l1', 'saga', 'ovr', 100, 1, 90]",0.132231405,0.372093023,0.195121951,0.818681319,coefs,0.659968596
214,"[0.060000000000000005, 'l1', 'saga', 'ovr', 100, -1, 40]",0.132231405,0.372093023,0.195121951,0.818681319,coefs,0.659968596
217,"[0.060000000000000005, 'l1', 'saga', 'ovr', 100, -1, 70]",0.132231405,0.372093023,0.195121951,0.818681319,coefs,0.659968596
219,"[0.060000000000000005, 'l1', 'saga', 'ovr', 100, -1, 90]",0.132231405,0.372093023,0.195121951,0.818681319,coefs,0.659968596
1024,"[0.41000000000000003, 'l1', 'saga', 'ovr', 50, 1, 40]",0.126984127,0.372093023,0.189349112,0.811813187,coefs,0.659968596
1034,"[0.41000000000000003, 'l1', 'saga', 'ovr', 50, -1, 40]",0.126984127,0.372093023,0.189349112,0.811813187,coefs,0.659968596
1861,"[0.76, 'l1', 'saga', 'ovr', 50, 1, 10]",0.126984127,0.372093023,0.189349112,0.811813187,coefs,0.659968596
1864,"[0.76, 'l1', 'saga', 'ovr', 50, 1, 40]",0.126984127,0.372093023,0.189349112,0.811813187,coefs,0.659968596
1871,"[0.76, 'l1', 'saga', 'ovr', 50, -1, 10]",0.126984127,0.372093023,0.189349112,0.811813187,coefs,0.659968596
1874,"[0.76, 'l1', 'saga', 'ovr', 50, -1, 40]",0.126984127,0.372093023,0.189349112,0.811813187,coefs,0.659968596
1981,"[0.81, 'l1', 'saga', 'ovr', 50, 1, 10]",0.126984127,0.372093023,0.189349112,0.811813187,coefs,0.659968596
1982,"[0.81, 'l1', 'saga', 'ovr', 50, 1, 20]",0.126984127,0.372093023,0.189349112,0.811813187,coefs,0.659968596
1984,"[0.81, 'l1', 'saga', 'ovr', 50, 1, 40]",0.126984127,0.372093023,0.189349112,0.811813187,coefs,0.659968596
1985,"[0.81, 'l1', 'saga', 'ovr', 50, 1, 50]",0.126984127,0.372093023,0.189349112,0.811813187,coefs,0.659968596
1991,"[0.81, 'l1', 'saga', 'ovr', 50, -1, 10]",0.126984127,0.372093023,0.189349112,0.811813187,coefs,0.659968596
1992,"[0.81, 'l1', 'saga', 'ovr', 50, -1, 20]",0.126984127,0.372093023,0.189349112,0.811813187,coefs,0.659968596
1994,"[0.81, 'l1', 'saga', 'ovr', 50, -1, 40]",0.126984127,0.372093023,0.189349112,0.811813187,coefs,0.659968596
1995,"[0.81, 'l1', 'saga', 'ovr', 50, -1, 50]",0.126984127,0.372093023,0.189349112,0.811813187,coefs,0.659968596
2101,"[0.8600000000000001, 'l1', 'saga', 'ovr', 50, 1, 10]",0.126984127,0.372093023,0.189349112,0.811813187,coefs,0.659968596
2102,"[0.8600000000000001, 'l1', 'saga', 'ovr', 50, 1, 20]",0.126984127,0.372093023,0.189349112,0.811813187,coefs,0.659968596
2104,"[0.8600000000000001, 'l1', 'saga', 'ovr', 50, 1, 40]",0.126984127,0.372093023,0.189349112,0.811813187,coefs,0.659968596
2111,"[0.8600000000000001, 'l1', 'saga', 'ovr', 50, -1, 10]",0.126984127,0.372093023,0.189349112,0.811813187,coefs,0.659968596
2112,"[0.8600000000000001, 'l1', 'saga', 'ovr', 50, -1, 20]",0.126984127,0.372093023,0.189349112,0.811813187,coefs,0.659968596
2114,"[0.8600000000000001, 'l1', 'saga', 'ovr', 50, -1, 40]",0.126984127,0.372093023,0.189349112,0.811813187,coefs,0.659968596
2221,"[0.91, 'l1', 'saga', 'ovr', 50, 1, 10]",0.126984127,0.372093023,0.189349112,0.811813187,coefs,0.659968596
2222,"[0.91, 'l1', 'saga', 'ovr', 50, 1, 20]",0.126984127,0.372093023,0.189349112,0.811813187,coefs,0.659968596
2224,"[0.91, 'l1', 'saga', 'ovr', 50, 1, 40]",0.126984127,0.372093023,0.189349112,0.811813187,coefs,0.659968596
2231,"[0.91, 'l1', 'saga', 'ovr', 50, -1, 10]",0.126984127,0.372093023,0.189349112,0.811813187,coefs,0.659968596
2232,"[0.91, 'l1', 'saga', 'ovr', 50, -1, 20]",0.126984127,0.372093023,0.189349112,0.811813187,coefs,0.659968596
2234,"[0.91, 'l1', 'saga', 'ovr', 50, -1, 40]",0.126984127,0.372093023,0.189349112,0.811813187,coefs,0.659968596
2341,"[0.9600000000000001, 'l1', 'saga', 'ovr', 50, 1, 10]",0.126984127,0.372093023,0.189349112,0.811813187,coefs,0.659968596
2342,"[0.9600000000000001, 'l1', 'saga', 'ovr', 50, 1, 20]",0.126984127,0.372093023,0.189349112,0.811813187,coefs,0.659968596
2344,"[0.9600000000000001, 'l1', 'saga', 'ovr', 50, 1, 40]",0.126984127,0.372093023,0.189349112,0.811813187,coefs,0.659968596
2351,"[0.9600000000000001, 'l1', 'saga', 'ovr', 50, -1, 10]",0.126984127,0.372093023,0.189349112,0.811813187,coefs,0.659968596
2352,"[0.9600000000000001, 'l1', 'saga', 'ovr', 50, -1, 20]",0.126984127,0.372093023,0.189349112,0.811813187,coefs,0.659968596
2354,"[0.9600000000000001, 'l1', 'saga', 'ovr', 50, -1, 40]",0.126984127,0.372093023,0.189349112,0.811813187,coefs,0.659968596
1020,"[0.41000000000000003, 'l1', 'saga', 'ovr', 50, 1, 0]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
1021,"[0.41000000000000003, 'l1', 'saga', 'ovr', 50, 1, 10]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
1022,"[0.41000000000000003, 'l1', 'saga', 'ovr', 50, 1, 20]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
1023,"[0.41000000000000003, 'l1', 'saga', 'ovr', 50, 1, 30]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
1025,"[0.41000000000000003, 'l1', 'saga', 'ovr', 50, 1, 50]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
1028,"[0.41000000000000003, 'l1', 'saga', 'ovr', 50, 1, 80]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
1029,"[0.41000000000000003, 'l1', 'saga', 'ovr', 50, 1, 90]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
1030,"[0.41000000000000003, 'l1', 'saga', 'ovr', 50, -1, 0]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
1031,"[0.41000000000000003, 'l1', 'saga', 'ovr', 50, -1, 10]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
1032,"[0.41000000000000003, 'l1', 'saga', 'ovr', 50, -1, 20]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
1033,"[0.41000000000000003, 'l1', 'saga', 'ovr', 50, -1, 30]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
1035,"[0.41000000000000003, 'l1', 'saga', 'ovr', 50, -1, 50]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
1038,"[0.41000000000000003, 'l1', 'saga', 'ovr', 50, -1, 80]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
1039,"[0.41000000000000003, 'l1', 'saga', 'ovr', 50, -1, 90]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
1144,"[0.46, 'l1', 'saga', 'ovr', 50, 1, 40]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
1154,"[0.46, 'l1', 'saga', 'ovr', 50, -1, 40]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
1503,"[0.6100000000000001, 'l1', 'saga', 'ovr', 50, 1, 30]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
1505,"[0.6100000000000001, 'l1', 'saga', 'ovr', 50, 1, 50]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
1508,"[0.6100000000000001, 'l1', 'saga', 'ovr', 50, 1, 80]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
1513,"[0.6100000000000001, 'l1', 'saga', 'ovr', 50, -1, 30]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
1515,"[0.6100000000000001, 'l1', 'saga', 'ovr', 50, -1, 50]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
1518,"[0.6100000000000001, 'l1', 'saga', 'ovr', 50, -1, 80]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
1980,"[0.81, 'l1', 'saga', 'ovr', 50, 1, 0]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
1990,"[0.81, 'l1', 'saga', 'ovr', 50, -1, 0]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
2100,"[0.8600000000000001, 'l1', 'saga', 'ovr', 50, 1, 0]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
2103,"[0.8600000000000001, 'l1', 'saga', 'ovr', 50, 1, 30]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
2105,"[0.8600000000000001, 'l1', 'saga', 'ovr', 50, 1, 50]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
2110,"[0.8600000000000001, 'l1', 'saga', 'ovr', 50, -1, 0]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
2113,"[0.8600000000000001, 'l1', 'saga', 'ovr', 50, -1, 30]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
2115,"[0.8600000000000001, 'l1', 'saga', 'ovr', 50, -1, 50]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
2223,"[0.91, 'l1', 'saga', 'ovr', 50, 1, 30]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
2225,"[0.91, 'l1', 'saga', 'ovr', 50, 1, 50]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
2233,"[0.91, 'l1', 'saga', 'ovr', 50, -1, 30]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
2235,"[0.91, 'l1', 'saga', 'ovr', 50, -1, 50]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
2343,"[0.9600000000000001, 'l1', 'saga', 'ovr', 50, 1, 30]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
2345,"[0.9600000000000001, 'l1', 'saga', 'ovr', 50, 1, 50]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
2346,"[0.9600000000000001, 'l1', 'saga', 'ovr', 50, 1, 60]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
2347,"[0.9600000000000001, 'l1', 'saga', 'ovr', 50, 1, 70]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
2353,"[0.9600000000000001, 'l1', 'saga', 'ovr', 50, -1, 30]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
2355,"[0.9600000000000001, 'l1', 'saga', 'ovr', 50, -1, 50]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
2356,"[0.9600000000000001, 'l1', 'saga', 'ovr', 50, -1, 60]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
2357,"[0.9600000000000001, 'l1', 'saga', 'ovr', 50, -1, 70]",0.126482213,0.372093023,0.18879056,0.811126374,coefs,0.659968596
900,"[0.36000000000000004, 'l1', 'saga', 'ovr', 50, 1, 0]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
908,"[0.36000000000000004, 'l1', 'saga', 'ovr', 50, 1, 80]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
910,"[0.36000000000000004, 'l1', 'saga', 'ovr', 50, -1, 0]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
918,"[0.36000000000000004, 'l1', 'saga', 'ovr', 50, -1, 80]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1026,"[0.41000000000000003, 'l1', 'saga', 'ovr', 50, 1, 60]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1027,"[0.41000000000000003, 'l1', 'saga', 'ovr', 50, 1, 70]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1036,"[0.41000000000000003, 'l1', 'saga', 'ovr', 50, -1, 60]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1037,"[0.41000000000000003, 'l1', 'saga', 'ovr', 50, -1, 70]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1140,"[0.46, 'l1', 'saga', 'ovr', 50, 1, 0]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1142,"[0.46, 'l1', 'saga', 'ovr', 50, 1, 20]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1143,"[0.46, 'l1', 'saga', 'ovr', 50, 1, 30]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1148,"[0.46, 'l1', 'saga', 'ovr', 50, 1, 80]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1150,"[0.46, 'l1', 'saga', 'ovr', 50, -1, 0]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1152,"[0.46, 'l1', 'saga', 'ovr', 50, -1, 20]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1153,"[0.46, 'l1', 'saga', 'ovr', 50, -1, 30]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1158,"[0.46, 'l1', 'saga', 'ovr', 50, -1, 80]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1260,"[0.51, 'l1', 'saga', 'ovr', 50, 1, 0]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1264,"[0.51, 'l1', 'saga', 'ovr', 50, 1, 40]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1268,"[0.51, 'l1', 'saga', 'ovr', 50, 1, 80]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1270,"[0.51, 'l1', 'saga', 'ovr', 50, -1, 0]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1274,"[0.51, 'l1', 'saga', 'ovr', 50, -1, 40]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1278,"[0.51, 'l1', 'saga', 'ovr', 50, -1, 80]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1380,"[0.56, 'l1', 'saga', 'ovr', 50, 1, 0]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1382,"[0.56, 'l1', 'saga', 'ovr', 50, 1, 20]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1383,"[0.56, 'l1', 'saga', 'ovr', 50, 1, 30]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1384,"[0.56, 'l1', 'saga', 'ovr', 50, 1, 40]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1387,"[0.56, 'l1', 'saga', 'ovr', 50, 1, 70]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1388,"[0.56, 'l1', 'saga', 'ovr', 50, 1, 80]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1389,"[0.56, 'l1', 'saga', 'ovr', 50, 1, 90]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1390,"[0.56, 'l1', 'saga', 'ovr', 50, -1, 0]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1392,"[0.56, 'l1', 'saga', 'ovr', 50, -1, 20]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1393,"[0.56, 'l1', 'saga', 'ovr', 50, -1, 30]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1394,"[0.56, 'l1', 'saga', 'ovr', 50, -1, 40]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1397,"[0.56, 'l1', 'saga', 'ovr', 50, -1, 70]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1398,"[0.56, 'l1', 'saga', 'ovr', 50, -1, 80]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1399,"[0.56, 'l1', 'saga', 'ovr', 50, -1, 90]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1500,"[0.6100000000000001, 'l1', 'saga', 'ovr', 50, 1, 0]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1501,"[0.6100000000000001, 'l1', 'saga', 'ovr', 50, 1, 10]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1502,"[0.6100000000000001, 'l1', 'saga', 'ovr', 50, 1, 20]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1504,"[0.6100000000000001, 'l1', 'saga', 'ovr', 50, 1, 40]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1507,"[0.6100000000000001, 'l1', 'saga', 'ovr', 50, 1, 70]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1509,"[0.6100000000000001, 'l1', 'saga', 'ovr', 50, 1, 90]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1510,"[0.6100000000000001, 'l1', 'saga', 'ovr', 50, -1, 0]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1511,"[0.6100000000000001, 'l1', 'saga', 'ovr', 50, -1, 10]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1512,"[0.6100000000000001, 'l1', 'saga', 'ovr', 50, -1, 20]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1514,"[0.6100000000000001, 'l1', 'saga', 'ovr', 50, -1, 40]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1517,"[0.6100000000000001, 'l1', 'saga', 'ovr', 50, -1, 70]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1519,"[0.6100000000000001, 'l1', 'saga', 'ovr', 50, -1, 90]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1621,"[0.66, 'l1', 'saga', 'ovr', 50, 1, 10]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1624,"[0.66, 'l1', 'saga', 'ovr', 50, 1, 40]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1625,"[0.66, 'l1', 'saga', 'ovr', 50, 1, 50]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1628,"[0.66, 'l1', 'saga', 'ovr', 50, 1, 80]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1629,"[0.66, 'l1', 'saga', 'ovr', 50, 1, 90]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1631,"[0.66, 'l1', 'saga', 'ovr', 50, -1, 10]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1634,"[0.66, 'l1', 'saga', 'ovr', 50, -1, 40]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1635,"[0.66, 'l1', 'saga', 'ovr', 50, -1, 50]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1638,"[0.66, 'l1', 'saga', 'ovr', 50, -1, 80]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1639,"[0.66, 'l1', 'saga', 'ovr', 50, -1, 90]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1741,"[0.7100000000000001, 'l1', 'saga', 'ovr', 50, 1, 10]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1744,"[0.7100000000000001, 'l1', 'saga', 'ovr', 50, 1, 40]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1745,"[0.7100000000000001, 'l1', 'saga', 'ovr', 50, 1, 50]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1748,"[0.7100000000000001, 'l1', 'saga', 'ovr', 50, 1, 80]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1749,"[0.7100000000000001, 'l1', 'saga', 'ovr', 50, 1, 90]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
1751,"[0.7100000000000001, 'l1', 'saga', 'ovr', 50, -1, 10]",0.125984252,0.372093023,0.188235294,0.81043956,coefs,0.659968596
